-455,-262,-17047,-12,-47,29
-435,-257,-17050,-1,-27,28
-432,-249,-17067,12,-66,17
-462,-237,-17081,8,-82,16
-458,-262,-17093,-1,-49,24
-448,-254,-17044,1,-54,18
-448,-249,-17076,2,-64,27
-448,-263,-17026,4,-59,28
-459,-234,-17075,3,-70,25
-442,-253,-17077,7,-85,25
-446,-264,-17067,-7,-23,26
-445,-254,-17083,-3,-45,27
-452,-260,-17039,-7,-85,20
-460,-249,-17075,-7,-26,26
-448,-255,-17061,-9,-69,23
-467,-247,-17061,-12,-57,32
-459,-263,-17060,-4,-43,27
-462,-246,-17056,-4,-52,27
-434,-249,-17089,5,-83,24
-454,-267,-17032,-15,-17,33
-440,-256,-17077,2,-51,22
-451,-268,-17058,1,-90,14
-447,-254,-17035,-8,-31,33
-433,-238,-17072,8,-69,21
-425,-246,-17085,2,-68,21
-446,-256,-17060,-3,-41,24
-440,-253,-17052,-12,-41,23
-427,-250,-17059,-9,-77,23
-479,-268,-17038,-5,-27,25
-424,-255,-17077,-9,-53,31
-417,-226,-17061,0,-55,25
-448,-256,-17076,-14,-35,27
-423,-253,-17050,6,-71,20
-440,-226,-17048,-11,-67,26
-501,-278,-17042,-1,-61,23
-446,-246,-17067,-3,-52,28
-428,-248,-17087,-1,-71,21
-463,-244,-17082,-10,-26,23
-440,-257,-17039,-7,-65,29
-463,-239,-17051,-11,-52,30
-462,-260,-17033,-19,-10,30
-448,-244,-17072,-8,-67,29
-447,-271,-17070,7,-78,22
-465,-251,-17064,-10,-22,36
-454,-261,-17065,-10,-50,27
-412,-237,-17043,1,-63,23
-425,-230,-17114,-8,-18,26
-451,-250,-17074,-23,6,44
-442,-260,-17051,-13,-19,34
-457,-247,-17059,17,-88,22
-455,-277,-17043,4,-52,19
-421,-234,-17074,-6,-36,32
-439,-255,-17081,6,-96,20
-433,-272,-17066,-11,-30,32
-451,-257,-17063,3,-43,19
-448,-240,-17057,-5,-55,30
-449,-256,-17043,-5,-32,32
-428,-229,-17062,-9,-40,28
-447,-252,-17069,-1,-76,19
-457,-253,-17086,-8,-57,28
-417,-251,-17067,-13,-22,26
-452,-246,-17054,5,-69,21
-461,-241,-17082,-4,-68,23
-454,-258,-17033,-5,-26,27
-469,-254,-17059,-7,-54,23
-433,-227,-17100,2,-84,21
-448,-256,-17086,-9,-36,28
-474,-258,-17046,-11,-61,22
-445,-236,-17053,4,-74,25
-423,-260,-17071,-8,-37,31
-429,-229,-17067,-2,-60,27
-442,-265,-17075,-6,-38,34
-470,-248,-17039,-8,-19,34
-429,-246,-17082,-12,-61,27
-446,-261,-17045,3,-57,27
-460,-259,-17054,-12,-19,37
-419,-251,-17090,-9,-60,26
-451,-266,-17041,0,-78,20
-455,-241,-17065,-5,-24,23
-432,-255,-17081,-6,-56,25
-457,-253,-17033,0,-76,21
-440,-232,-17082,0,-37,30
-426,-263,-17079,-5,-53,24
-482,-264,-17008,-8,-64,30
-433,-248,-17078,-3,-36,31
-424,-259,-17072,-9,-41,28
-443,-232,-17071,-6,-61,24
-456,-243,-17034,-10,-19,30
-447,-248,-17057,6,-62,12
-430,-262,-17065,-12,-15,31
-432,-248,-17076,-14,-36,42
-455,-249,-17052,-5,-69,20
-446,-260,-17059,3,-52,25
-440,-230,-17069,-7,-18,33
-420,-262,-17073,-1,-69,25
-444,-255,-17046,6,-80,15
-441,-244,-17064,-2,-37,30
-446,-274,-17063,3,-62,18
-450,-238,-17053,6,-69,19
-426,-237,-17099,-11,-19,34
-428,-265,-17081,-2,-65,33
-440,-239,-17053,5,-79,27
-442,-254,-17061,8,-45,21
-454,-250,-17075,-13,-33,27
-451,-243,-17059,-11,-59,28
-432,-256,-17057,-1,-43,25
-436,-237,-17098,-1,-46,30
-428,-262,-17072,-4,-74,13
-458,-254,-17006,-5,-28,32
-456,-247,-17070,6,-50,27
-439,-273,-17071,-2,-82,17
-461,-244,-17029,-8,-31,31
-442,-242,-17072,-3,-33,33
-454,-272,-17080,-14,-41,31
-420,-238,-17072,-7,-57,25
-439,-239,-17066,-10,-29,26
-454,-256,-17050,-16,-20,37
-450,-243,-17092,-10,-64,25
-447,-262,-17056,-1,-51,27
-450,-245,-17061,0,-60,22
-444,-266,-17064,-3,-71,25
-438,-264,-17050,6,-72,21
-425,-226,-17076,-8,-18,30
-450,-274,-17028,-3,-74,14
-458,-245,-17033,-9,-80,28
-432,-245,-17092,-15,-13,23
-479,-272,-17023,-13,-47,29
-460,-251,-17023,7,-69,18
-461,-241,-17060,-15,-19,33
-466,-272,-17038,0,-45,34
-464,-258,-17040,-4,-79,23
-473,-253,-17080,-5,-23,27
-418,-249,-17067,-6,-53,22
-431,-249,-17075,-12,-70,26
-446,-255,-17044,-3,-33,31
-432,-232,-17088,-1,-36,26
-452,-279,-17048,-7,-60,24
-459,-272,-17047,-7,-55,29
-412,-236,-17079,-4,-32,34
-452,-261,-17071,3,-69,22
-451,-230,-17082,7,-63,24
-443,-252,-17066,-13,-19,34
-447,-252,-17064,12,-70,23
-430,-248,-17054,3,-84,14
-420,-246,-17101,-2,-42,25
-460,-246,-17055,-13,-30,33
-452,-254,-17070,-9,-60,27
-454,-243,-17039,-2,-33,31
-486,-266,-17084,-6,-52,26
-444,-282,-17055,-4,-80,17
-449,-253,-17075,-13,-24,37
-457,-267,-17001,-1,-59,23
-445,-247,-17062,-4,-73,20
-444,-275,-17031,0,-34,22
-444,-233,-17057,-4,-45,21
-451,-237,-17067,1,-73,22
-452,-276,-17054,-11,-31,28
-448,-246,-17044,-2,-50,19
-445,-238,-17090,3,-73,20
-418,-256,-17084,4,-58,25
-453,-253,-17080,-2,-24,37
-453,-266,-17051,1,-73,19
-462,-273,-17071,-11,-29,32
-410,-253,-17085,-10,-38,28
-443,-262,-17031,-8,-75,28
-447,-222,-17076,-2,-53,22
-447,-280,-17055,-10,-26,30
-463,-263,-17038,1,-49,34
-403,-233,-17104,6,-76,21
-445,-265,-17058,-4,-37,26
-447,-255,-17051,-1,-65,26
-444,-238,-17097,-3,-78,22
-453,-273,-17040,-9,-40,31
-453,-249,-17058,2,-68,19
-409,-240,-17096,-1,-53,28
-432,-239,-17077,-12,-23,31
-459,-248,-17055,0,-64,20
-450,-252,-17054,-13,-58,32
-448,-242,-17048,-15,-13,37
-432,-244,-17098,4,-51,26
-442,-252,-17060,7,-80,22
-469,-226,-17070,-3,-45,21
-407,-244,-17084,4,-57,26
-472,-263,-17052,-2,-78,18
-423,-224,-17078,-18,-4,38
-452,-267,-17056,-3,-39,23
-471,-238,-17041,2,-75,24
-419,-247,-17073,3,-49,25
-441,-258,-17095,-11,-29,36
-452,-261,-17057,-2,-71,26
-435,-244,-17069,7,-63,17
-461,-243,-17045,-1,-29,31
-439,-233,-17092,-3,-65,24
-438,-258,-17083,6,-78,13
-449,-230,-17093,0,-32,28
-423,-258,-17091,-1,-57,31
-454,-257,-17049,-8,-65,27
-433,-239,-17062,-15,-5,41
-472,-261,-17030,-4,-52,23
-455,-266,-17083,5,-90,14
-402,-238,-17108,-5,-25,29
-453,-262,-17048,-4,-44,25
-469,-244,-17038,2,-87,10
-460,-254,-17055,-3,-38,32
-450,-279,-17082,-3,-45,30
-435,-258,-17071,-3,-63,23
-430,-250,-17084,-11,-34,29
-439,-234,-17065,-1,-52,25
-466,-268,-17043,-1,-72,23
-433,-228,-17083,2,-29,35
-467,-267,-17030,-5,-46,26
-447,-226,-17053,-3,-70,19
-400,-250,-17097,-11,-20,33
-458,-287,-17042,1,-38,33
-430,-239,-17078,-8,-64,27
-441,-240,-17070,3,-32,28
-459,-262,-17042,-4,-46,26
-464,-249,-17040,-3,-65,23
-410,-253,-17079,-5,-44,32
-441,-247,-17066,-15,-33,36
-431,-238,-17080,18,-81,14
-445,-244,-17067,-5,-26,28
-457,-260,-17065,-5,-41,28
-440,-247,-17068,-3,-65,26
-442,-250,-17057,-14,-24,37
-423,-228,-17070,0,-53,25
-456,-279,-17066,-9,-60,29
-446,-264,-17065,0,-46,19
-444,-260,-17057,2,-63,23
-457,-271,-17059,-12,-59,26
-453,-237,-17069,-5,-29,29
-436,-254,-17082,0,-62,24
-436,-276,-17064,4,-91,14
-446,-236,-17062,-5,-28,26
-450,-236,-17054,0,-35,27
-462,-257,-17067,4,-73,18
-463,-253,-17078,0,-33,25
-436,-245,-17079,-5,-35,37
-444,-249,-17067,-6,-66,29
-450,-260,-17064,7,-53,20
-454,-247,-17057,1,-61,24
-441,-238,-17059,-5,-63,36
-452,-256,-17088,0,-46,24
-445,-245,-17052,-6,-25,30
-447,-224,-17066,-11,-48,30
-451,-269,-17097,1,-65,22
-437,-259,-17040,-22,-28,39
-461,-244,-17054,-7,-68,26
-448,-264,-17072,-6,-55,26
-453,-251,-17042,-7,-28,24
-447,-238,-17082,-15,-52,32
-431,-278,-17066,-9,-50,28
-461,-245,-17064,-13,-6,38
-434,-219,-17095,-6,-58,31
-423,-268,-17081,5,-92,16
-451,-248,-17085,-5,-40,27
-419,-252,-17103,-9,-49,33
-441,-245,-17090,2,-74,17
-448,-263,-17070,1,-35,26
-463,-262,-17039,-7,-50,25
-423,-252,-17084,5,-45,29
-446,-259,-17053,-3,-33,23
-434,-248,-17076,-8,-51,27
-456,-249,-17076,-3,-45,25
-429,-256,-17066,-1,-45,27
-435,-264,-17062,-3,-57,27
-436,-230,-17090,4,-30,32
-457,-270,-17057,-17,-18,38
-467,-231,-17075,5,-80,17
-441,-238,-17096,3,-62,26
-455,-274,-17091,-5,-37,26
-464,-269,-17039,-9,-52,30
-425,-225,-17090,8,-96,8
-449,-276,-17064,-26,2,51
-469,-265,-17029,-8,-47,32
-444,-240,-17080,0,-62,21
-438,-255,-17079,-9,-33,27
-436,-250,-17079,5,-78,25
-435,-246,-17067,-1,-64,29
-459,-270,-17062,-11,-27,27
-447,-249,-17059,-10,-46,31
-418,-244,-17104,11,-83,20
-453,-241,-17079,-8,-19,32
-456,-254,-17067,2,-55,28
-433,-253,-17063,1,-73,18
-484,-264,-17040,2,-37,31
-443,-242,-17059,4,-57,17
-442,-266,-17050,2,-69,18
-443,-251,-17080,-6,-29,29
-430,-266,-17074,-10,-45,29
-466,-257,-17006,-4,-75,19
-470,-253,-17066,-14,-30,29
-439,-267,-17073,-4,-53,24
-439,-259,-17038,-8,-59,25
-447,-222,-17067,-19,-14,42
-429,-255,-17088,1,-61,29
-449,-269,-17035,-8,-65,33
-425,-237,-17085,-11,-25,30
-451,-272,-17054,-13,-31,37
-449,-247,-17081,5,-75,18
-462,-243,-17063,-4,-44,31
-454,-257,-17020,4,-73,26
-463,-273,-17040,-9,-20,29
-464,-254,-17076,-8,-43,33
-443,-251,-17053,-11,-12,29
-468,-231,-17082,4,-58,19
-414,-259,-17055,1,-87,20
-437,-267,-17084,-12,-28,34
-444,-251,-17076,-4,-75,17
-432,-234,-17096,-9,-31,27
-432,-261,-17071,4,-64,29
-470,-240,-17044,-6,-44,28
-428,-247,-17075,-15,-13,37
-430,-265,-17093,-2,-84,24
-465,-247,-17026,9,-70,23
-427,-237,-17049,-3,-27,34
-441,-262,-17053,-12,-46,34
-467,-260,-17062,-14,-61,20
-424,-255,-17070,-3,-40,23
-443,-240,-17115,5,-84,17
-453,-255,-17056,-4,-20,31
-415,-244,-17061,-19,-39,35
-447,-266,-17056,8,-84,17
-457,-259,-17044,0,-26,31
-425,-256,-17096,-4,-46,27
-483,-251,-17051,-3,-69,33
-446,-254,-17083,-2,-35,23
-448,-268,-17065,-2,-45,31
-440,-237,-17088,-4,-64,27
-456,-255,-17037,-3,-30,32
-447,-247,-17073,-3,-41,23
-416,-257,-17100,-8,-63,21
-425,-249,-17071,-6,-16,32
-444,-238,-17042,-14,-37,35
-443,-242,-17077,10,-77,17
-436,-281,-17061,-10,-13,32
-440,-242,-17078,-3,-34,28
-449,-219,-17075,3,-72,22
-462,-272,-17064,-3,-40,31
-450,-251,-17041,-7,-36,26
-430,-239,-17065,-5,-71,26
-441,-259,-17046,-7,-38,29
-459,-244,-17039,-15,-28,26
-451,-255,-17080,-6,-53,26
-428,-267,-17079,-1,-45,26
-458,-242,-17079,-13,-34,34
-436,-227,-17080,-5,-67,20
-461,-272,-17053,4,-57,23
-450,-256,-17044,-10,-24,37
-432,-247,-17089,4,-74,17
-461,-277,-17074,-1,-41,24
-444,-264,-17033,-4,-49,32
-444,-248,-17086,11,-88,14
-447,-270,-17035,0,-31,37
-446,-231,-17088,-3,-22,37
-429,-256,-17101,-11,-56,30
-408,-268,-17080,-5,-41,29
-457,-261,-17045,6,-63,26
-458,-238,-17055,7,-51,29
-458,-257,-17070,-10,-28,31
-452,-254,-17089,5,-79,14
-419,-250,-17089,-1,-34,29
-448,-263,-17070,-7,-56,29
-444,-258,-17052,-10,-21,37
-430,-212,-17072,3,-64,21
-451,-263,-17065,4,-65,29
-455,-258,-17039,-11,-27,33
-461,-246,-17055,-4,-64,23
-440,-255,-17053,2,-72,19
-447,-239,-17043,3,-45,23
-446,-245,-17089,-7,-50,28
-451,-266,-17034,-1,-78,16
-430,-238,-17056,-4,-42,23
-456,-229,-17031,-1,-49,32
-451,-259,-17064,1,-80,21
-453,-242,-17053,-12,-8,39
-440,-255,-17083,3,-63,23
-445,-268,-17066,0,-94,16
-446,-244,-17057,-3,-38,23
-425,-233,-17098,-13,-31,28
-431,-252,-17048,1,-83,18
-460,-247,-17051,2,-32,33
-433,-261,-17041,-1,-49,17
-404,-253,-17079,1,-75,24
-456,-251,-17058,3,-56,26
-442,-244,-17087,-1,-52,20
-441,-244,-17094,-7,-60,26
-451,-247,-17053,5,-49,24
-421,-249,-17094,-7,-28,25
-455,-258,-17036,1,-64,18
-454,-256,-17080,3,-55,21
-450,-263,-17045,-13,-37,26
-427,-239,-17079,-7,-63,27
-426,-246,-17087,-4,-35,38
-451,-252,-17062,-5,-41,22
-461,-239,-17066,0,-72,23
-453,-270,-17057,6,-49,23
-434,-255,-17021,-6,-22,43
-443,-245,-17065,5,-74,31
-477,-261,-17051,-12,-26,31
-429,-264,-17079,-12,-34,34
-431,-238,-17067,-8,-69,19
-426,-250,-17055,-13,-43,34
-455,-265,-17039,3,-53,22
-446,-251,-17075,-7,-57,24
-389,-262,-17103,-7,-42,23
-463,-238,-17063,-5,-20,31
-452,-241,-17073,12,-97,19
-437,-273,-17076,-3,-62,21
-440,-245,-17059,-12,-32,39
-453,-248,-17069,5,-61,25
-444,-266,-17039,5,-73,19
-446,-241,-17085,-6,-27,31
-437,-238,-17098,3,-63,20
-441,-262,-17087,-5,-76,22
-453,-235,-17064,-6,-37,27
-439,-249,-17076,2,-54,26
-432,-253,-17043,8,-80,18
-471,-233,-17071,-5,-43,28
-450,-240,-17097,4,-62,25
-445,-269,-17034,-1,-59,30
-461,-256,-17069,-1,-49,34
-427,-234,-17069,-15,-49,28
-451,-273,-17048,-2,-33,28
-445,-239,-17080,-10,-28,32
-420,-254,-17111,1,-69,21
-425,-246,-17070,3,-65,20
-472,-259,-17047,-12,-45,28
-439,-241,-17064,-8,-57,25
-445,-260,-17060,2,-49,24
-455,-251,-17075,3,-39,26
-408,-239,-17085,-3,-61,27
-450,-252,-17051,-10,-42,30
-467,-272,-17032,0,-59,24
-427,-237,-17087,-2,-46,29
-429,-266,-17039,-12,-26,33
-426,-233,-17075,3,-90,14
-434,-224,-17102,-8,-18,37
-464,-273,-17060,7,-80,12
-442,-265,-17070,-9,-27,31
-411,-233,-17086,-6,-43,34
-473,-272,-17058,-5,-67,18
-474,-250,-17055,-4,-42,23
-416,-248,-17098,-7,-36,24
-443,-279,-17077,-14,-55,27
-437,-228,-17062,1,-59,20
-462,-227,-17065,1,-58,24
-443,-264,-17042,1,-51,23
-450,-248,-17030,-9,-32,36
-435,-252,-17052,6,-42,20
-459,-260,-17047,-6,-45,22
-439,-251,-17058,-4,-36,27
-466,-279,-17031,-3,-53,28
-457,-227,-17066,-5,-35,23
-412,-235,-17102,-8,-36,34
-457,-292,-17053,-7,-61,24
-457,-262,-17048,-3,-34,36
-436,-231,-17074,0,-48,19
-451,-286,-17041,-1,-73,21
-456,-246,-17081,-6,-15,28
-426,-255,-17092,1,-62,23
-452,-258,-17071,-2,-67,24
-450,-249,-17035,-13,-7,38
-443,-232,-17109,-1,-58,22
-444,-271,-17040,-1,-33,29
-473,-262,-17052,-5,-54,31
-428,-235,-17103,13,-80,12
-460,-265,-17052,1,-36,28
-452,-248,-17052,-14,-40,24
-407,-232,-17090,-2,-67,24
-462,-281,-17031,-3,-49,26
-446,-237,-17043,-8,-37,30
-424,-258,-17064,-2,-63,25
-452,-242,-17075,-6,-33,30
-462,-255,-17059,-3,-26,34
-456,-257,-17063,1,-72,12
-436,-267,-17054,-1,-55,23
-445,-238,-17062,-5,-25,32
-451,-258,-17068,-12,-49,31
-455,-247,-17056,2,-68,19
-428,-252,-17096,-11,-24,35
-481,-253,-17044,-1,-81,16
-443,-243,-17051,-11,-50,29
-465,-232,-17039,-1,-59,21
-403,-243,-17101,0,-46,28
-443,-248,-17077,0,-31,27
-458,-251,-17065,-6,-70,22
-430,-247,-17103,-8,-36,21
-452,-260,-17053,-5,-27,35
-427,-231,-17083,3,-57,22
-420,-255,-17069,-2,-40,26
-446,-251,-17081,-5,-53,24
-436,-240,-17071,4,-96,16
-433,-239,-17063,-11,-12,36
-446,-276,-17047,-5,-42,25
-474,-243,-17055,-6,-48,21
-438,-255,-17039,-1,-44,21
-432,-261,-17060,-7,-68,20
-470,-259,-17083,-6,-34,35
-435,-246,-17075,-2,-53,28
-447,-278,-17028,-8,-32,26
-417,-235,-17103,-3,-31,32
-446,-220,-17085,1,-74,19
-442,-269,-17066,-2,-35,26
-437,-262,-17058,-4,-67,22
-436,-227,-17069,-1,-39,26
-455,-256,-17016,-3,-31,26
-450,-255,-17058,-2,-59,25
-427,-241,-17081,10,-46,23
-444,-269,-17055,-12,-16,37
-440,-247,-17060,-2,-61,20
-443,-238,-17096,1,-31,35
-427,-259,-17078,-2,-58,32
-456,-238,-17073,16,-97,14
-441,-241,-17071,-4,-24,29
-429,-261,-17081,-2,-45,26
-436,-241,-17061,7,-79,18
-440,-231,-17098,-5,-47,29
-471,-279,-17038,-10,-25,38
-445,-243,-17063,-5,-63,24
-434,-241,-17088,-3,-30,23
-432,-256,-17060,-5,-43,28
-448,-236,-17067,-1,-60,28
-425,-232,-17108,-1,-35,29
-436,-268,-17020,-3,-70,25
-460,-223,-17075,9,-58,19
-429,-261,-17090,-1,-34,29
-449,-279,-17043,-5,-63,25
-429,-223,-17071,5,-90,17
-439,-250,-17074,-13,-18,39
-475,-273,-17075,1,-63,27
-441,-256,-17043,-3,-67,22
-427,-238,-17100,-8,-32,33
-463,-234,-17077,4,-55,25
-439,-261,-17082,-7,-66,24
-454,-254,-17040,-1,-65,23
-417,-238,-17105,-21,-18,38
-450,-250,-17045,-2,-72,8
-437,-259,-17066,6,-62,11
-437,-237,-17097,-4,-36,27
-455,-262,-17106,3,-61,25
-430,-253,-17068,4,-46,16
-451,-244,-17048,-12,-28,29
-433,-240,-17085,-7,-65,23
-441,-263,-17058,5,-65,26
-433,-245,-17068,-11,-20,36
-432,-257,-17082,3,-75,21
-463,-255,-17064,-1,-39,31
-426,-248,-17088,-1,-39,25
-433,-267,-17010,13,-80,17
-484,-240,-17040,5,-96,11
-428,-232,-17092,-3,-30,26
-425,-259,-17098,-10,-48,28
-471,-244,-17055,4,-74,20
-445,-244,-17071,3,-39,26
-436,-271,-17054,-15,-52,33
-460,-244,-17040,-3,-68,26
-443,-234,-17089,-6,-34,33
-456,-280,-17053,-2,-48,30
-463,-272,-17066,-2,-72,22
-442,-250,-17076,-1,-30,27
-452,-263,-17043,-8,-60,25
-448,-250,-17022,2,-66,32
-429,-234,-17106,-16,-25,33
-474,-261,-17070,-9,-34,24
-417,-246,-17045,7,-74,22
-421,-240,-17088,-7,-27,26
-469,-269,-17053,-4,-51,28
-457,-239,-17065,-1,-64,27
-436,-254,-17074,-2,-45,25
-457,-272,-17055,-10,-47,34
-445,-248,-17068,-6,-41,29
-413,-247,-17092,-4,-34,33
-448,-280,-17053,-1,-60,14
-462,-235,-17046,-8,-45,33
-427,-257,-17079,-4,-33,36
-447,-267,-17086,-8,-54,31
-448,-242,-17043,-3,-44,36
-452,-251,-17033,-12,-19,31
-459,-259,-17086,-12,-57,35
