-446, 157, -16950, 154, -55, 17
-669, 64, -16283, 8, -40, 32
-489, 221, -16824, -121, -51, 33
-409, -566, -17005, -151, -75, 30
-316, -664, -17913, -16, -67, 25
-344, -862, -17429, 107, -2, 29
-390, 145, -17014, 143, -27, 28
-652, 127, -16239, 21, -68, 29
-557, 234, -16756, -145, -30, 31
-425, -605, -17135, -152, -47, 41
-290, -753, -17837, -28, -55, 28
-371, -714, -17398, 108, 11, 39
-413, 53, -16953, 136, -35, 26
-635, 169, -16386, 27, -63, 30
-558, 72, -16929, -93, -62, 26
-375, -615, -17227, -93, -35, 33
-381, -523, -17477, -11, -52, 24
-365, -360, -17084, 51, -31, 24
-402, 42, -16983, 38, -51, 29
-503, -149, -16782, -29, -58, 35
-561, -318, -17064, -38, -13, 35
-451, -420, -17201, -4, -59, 21
-403, -223, -17155, 22, -75, 19
-424, -183, -16998, 3, -51, 25
-474, -198, -16988, -10, -31, 27
-452, -312, -17123, -6, -74, 17
-450, -309, -17079, -5, -11, 32
-462, -205, -17046, 9, -74, 13
-458, -199, -17030, -3, -67, 24
-446, -290, -17093, -16, -28, 24
-432, -309, -17053, 1, -51, 29
-427, -204, -17068, 5, -71, 26
-439, -210, -17034, 4, -81, 24
-470, -249, -17088, -11, -31, 26
-418, -303, -17086, -8, -58, 24
-429, -256, -17084, -7, -48, 27
-460, -209, -17033, -8, -26, 28
-437, -229, -17050, 1, -47, 27
-428, -324, -17101, 8, -94, 17
-455, -254, -17075, -1, -25, 31
-436, -221, -17042, -7, -52, 27
-462, -262, -17028, -6, -69, 21
-445, -277, -17096, -9, -56, 22
-434, -282, -17079, -1, -19, 30
-462, -238, -17040, 12, -62, 17
-446, -225, -17070, 10, -83, 23
-426, -272, -17090, -3, -32, 27
-457, -277, -17091, -1, -38, 29
-411, -235, -17077, -3, -61, 24
-442, -210, -17063, 7, -65, 18
-458, -252, -17074, -3, -51, 19
-417, -284, -17102, -4, -75, 21
-455, -246, -17056, 3, -43, 28
-457, -220, -17054, -8, -35, 35
-429, -260, -17072, 6, -82, 14
-450, -274, -17078, -2, -56, 27
-431, -254, -17052, -12, -9, 39
-454, -246, -17050, -12, -55, 29
-453, -235, -17093, -6, -40, 35
-417, -251, -17089, -4, -34, 28
-448, -285, -17060, -4, -63, 23
-452, -239, -17057, -6, -63, 22
-412, -233, -17112, -20, -9, 36
-444, -287, -17057, -5, -54, 27
-456, -239, -17057, 0, -73, 20
-428, -247, -17049, -11, -14, 32
-449, -242, -17084, -15, -41, 31
-456, -264, -17072, 4, -83, 21
-445, -268, -17067, -3, -19, 29
-452, -240, -17069, 2, -63, 22
-467, -253, -17037, -4, -66, 19
-436, -251, -17055, 7, -76, 22
-441, -250, -17073, -12, -15, 42
-439, -259, -17066, -3, -54, 29
-448, -225, -17031, -4, -69, 17
-451, -256, -17027, -9, -25, 28
-447, -288, -17074, -7, -50, 26
-428, -245, -17045, 7, -66, 14
-460, -241, -17050, -4, -33, 28
-436, -262, -17079, -2, -64, 29
-463, -254, -17053, -7, -52, 25
-419, -225, -17085, 4, -20, 31
-408, -244, -17075, -12, -30, 34
-481, -235, -17039, -2, -76, 28
-439, -248, -17079, -1, -29, 31
-408, -261, -17090, -3, -59, 26
-464, -255, -17054, 3, -73, 15
-429, -224, -17069, -1, -36, 21
-451, -287, -17036, -5, -68, 19
-460, -245, -17066, 0, -55, 23
-433, -240, -17091, -7, -9, 31
-428, -271, -17081, 4, -68, 24
-444, -261, -17072, 3, -64, 25
-456, -246, -17055, -4, -38, 36
-440, -262, -17044, -2, -41, 24
-461, -259, -17052, -1, -47, 30
-416, -263, -17095, -7, -23, 33
-440, -281, -17082, 1, -71, 18
-461, -262, -17042, -4, -61, 17
-405, -242, -17095, -10, -22, 33
-452, -269, -17053, -9, -50, 21
-432, -252, -17080, -7, -68, 31
-428, -247, -17081, 3, -52, 25
-451, -237, -17070, -11, -30, 33
-436, -261, -17077, 2, -79, 22
-450, -274, -17070, -1, -41, 29
-429, -234, -17096, -15, -24, 35
-453, -249, -17062, -6, -67, 23
-452, -260, -17064, -11, -30, 24
-462, -246, -17090, -15, -18, 36
-424, -265, -17081, 3, -47, 22
-448, -243, -17048, -6, -66, 19
-462, -250, -17076, -20, -1, 42
-441, -260, -17065, 11, -70, 18
-460, -244, -17048, 6, -82, 14
-459, -248, -17067, -9, -17, 31
-418, -249, -17086, 3, -67, 21
-460, -245, -17047, -3, -65, 26
-449, -240, -17079, -3, -44, 27
-437, -263, -17066, -14, -19, 37
-464, -241, -17052, 1, -53, 25
-417, -245, -17071, 12, -78, 22
-453, -265, -17070, -3, -42, 29
-448, -254, -17059, -5, -47, 28
-436, -230, -17042, 11, -79, 15
-453, -268, -17063, 2, -27, 29
-439, -232, -17105, -9, -59, 28
-421, -250, -17070, -9, -69, 28
-460, -246, -17069, 0, -64, 23
-459, -264, -17068, -7, -45, 26
-449, -261, -17021, 0, -70, 20
-448, -253, -17078, -5, -42, 31
-424, -250, -17087, -13, -23, 30
-476, -267, -17026, 2, -71, 23
-441, -221, -17077, -2, -70, 23
-432, -271, -17107, -7, -35, 31
-474, -264, -17019, 10, -85, 12
-439, -232, -17077, -5, -41, 30
-456, -280, -17044, -7, -29, 34
-460, -248, -17063, 3, -62, 17
-426, -255, -17080, -8, -64, 23
-448, -265, -17055, -2, -34, 24
-468, -254, -17048, 1, -51, 28
-423, -233, -17087, 1, -67, 25
-430, -275, -17087, -3, -39, 28
-477, -260, -17047, -9, -52, 29
-434, -255, -17079, 3, -71, 27
-431, -262, -17098, -5, -37, 16
-468, -255, -17052, -8, -43, 23
-449, -254, -17060, -3, -61, 24
-438, -252, -17073, -13, -26, 31
-457, -246, -17056, 3, -71, 16
-452, -266, -17066, -6, -73, 23
-439, -256, -17083, -10, -5, 34
-439, -237, -17054, -8, -36, 32
-435, -252, -17079, 0, -55, 21
-446, -270, -17055, -11, -22, 35
-440, -227, -17037, 4, -68, 21
-421, -255, -17098, 6, -93, 10
-448, -254, -17069, -24, -16, 36
-429, -235, -17066, 0, -32, 31
-452, -259, -17051, -8, -58, 23
-461, -261, -17095, -2, -26, 33
-447, -247, -17070, -4, -45, 30
-443, -252, -17058, -3, -67, 21
-478, -267, -17065, -7, -43, 19
-454, -253, -17061, -3, -57, 26
-425, -254, -17054, -12, -56, 24
-443, -254, -17068, 10, -74, 16
-469, -260, -17073, -3, -39, 27
-438, -244, -17080, -3, -67, 26
-424, -230, -17070, 3, -86, 19
-430, -271, -17097, -23, -15, 41
-467, -271, -17052, -5, -48, 27
-442, -237, -17058, -5, -51, 31
-453, -277, -17049, -15, -32, 31
-450, -252, -17050, -1, -64, 15
-464, -242, -17070, -8, -53, 22
-430, -255, -17059, -13, -45, 29
-455, -268, -17033, -1, -37, 28
-442, -251, -17071, 6, -76, 19
-420, -240, -17068, -3, -56, 29
-447, -244, -17072, 12, -54, 22
-419, -265, -17073, -6, -59, 22
-481, -268, -17076, 4, -84, 22
-446, -249, -17086, -2, -28, 32
